,subj_idx,SESSION,RUN,TRIAL,X73KID,ISOLD,ISCORRECT,rt,CHANGEMIND,MEMORYRECENT,MEMORYFIRST,ISOLDCURRENT,ISCORRECTCURRENT,TOTAL1,TOTAL2,response,MISSINGDATA,trial_full,is_shared1000,is_special100,shared1000_repNum,recall_condition,MTL_ROI_Beta,Beta_ERC,Beta_BA35,Beta_BA36,Beta_SUB,Beta_CA1,Beta_CA2,Beta_CA3,Beta_DG,Beta_PHC,Beta_HT,result
147776,6,28,12,57,29920,1,0,-0.832495685997856,0,14564.0,,0,1,1,0,0,0,20995,1,0,2,hard,0.27021897810219,0.324153439153439,0.216610644257703,-0.120248842592593,0.144017467248908,0.168697478991597,0.276133333333333,1.00703703703704,0.726470588235294,0.690733333333333,0.250973084886128,MISS
147792,6,29,1,11,39842,1,1,1.12292312600039,0,487.0,12134.0,0,0,0,1,1,0,21011,1,0,3,hard,0.155541362530414,0.907698412698413,0.781694677871148,0.725318287037037,-0.303260553129549,-0.272829131652661,-0.353733333333333,-0.173777777777778,-0.539788838612368,-0.431183333333333,-0.0527743271221532,HIT
147834,6,29,1,54,38495,1,0,-0.955151891000241,0,19189.0,,0,1,1,0,0,0,21054,1,0,2,hard,-0.220672749391727,0.235220458553792,-0.668501400560224,-0.315260416666667,-0.0855458515283842,0.0225210084033613,0.0848,0.533111111111111,0.160497737556561,-0.973591666666667,0.0547412008281573,MISS
147880,6,29,2,37,65070,1,0,-1.67741293099971,0,309.0,,0,1,1,0,0,0,21100,1,0,2,hard,1.35939781021898,1.40988536155203,2.26436974789916,1.63994212962963,1.18617903930131,1.05249299719888,-0.318133333333333,1.9517037037037,1.14450980392157,1.47641666666667,-0.0549896480331262,MISS
147898,6,29,2,55,55006,1,1,1.60205108900027,0,6129.0,14845.0,0,0,0,1,1,0,21118,1,0,3,hard,0.495772506082725,0.350326278659612,1.22824929971989,0.822864583333333,0.178646288209607,0.0064425770308123,0.249066666666667,1.2422962962963,0.248235294117647,0.742625,-0.234120082815735,HIT
147909,6,29,3,4,23994,1,0,-1.72417225899972,0,203.0,,0,1,1,0,0,0,21129,1,1,2,hard,-0.145495133819951,-0.150396825396825,0.0967507002801121,-0.933506944444444,-0.169512372634643,-0.418459383753501,0.157466666666667,-0.118962962962963,-0.421764705882353,1.14121666666667,-0.073064182194617,MISS
147910,6,29,3,5,53156,1,1,1.54271711199999,0,2118.0,9402.0,0,0,0,1,1,0,21130,1,1,3,hard,-0.106038929440389,-0.818227513227513,-0.0277030812324929,-0.433020833333333,-0.156055312954876,-0.307941176470588,0.282533333333333,1.5602962962963,-0.192126696832579,0.914925,0.116356107660455,HIT
147916,6,29,3,11,48803,1,1,1.0081052710002,0,579.0,820.0,0,0,0,1,1,0,21136,1,0,3,hard,0.349198296836983,1.49884479717813,0.800546218487395,0.939554398148148,0.309279475982533,-0.103151260504202,-0.322666666666667,1.10911111111111,-0.354027149321267,-1.06384166666667,0.0208695652173913,HIT
147917,6,29,3,12,61178,1,0,-1.13502336300007,0,1528.0,10458.0,0,1,1,0,0,0,21137,1,0,3,hard,0.493170316301703,0.0847001763668429,0.478333333333333,0.755497685185185,0.328406113537118,0.408529411764706,0.658933333333333,0.248814814814815,0.976666666666667,0.616525,0.20184265010352,MISS
147934,6,29,3,29,59818,1,0,-0.784667259000344,0,236.0,1030.0,0,1,1,0,0,0,21154,1,0,3,hard,0.490519464720195,0.944100529100529,1.56113445378151,0.507540509259259,0.46481077147016,0.202408963585434,-0.0261333333333333,0.789111111111111,-0.0107993966817495,-0.0862416666666666,0.398944099378882,MISS
147937,6,29,3,32,53571,1,0,-1.14349017399945,0,9156.0,,0,1,1,0,0,0,21157,1,0,2,hard,0.495051094890511,0.453456790123457,0.847913165266106,0.759508101851852,0.432838427947598,0.0930532212885154,-0.458133333333333,1.00562962962963,0.179577677224736,0.739783333333333,-0.273498964803313,MISS
147944,6,29,3,39,46322,1,1,1.37142519600002,0,9481.0,,0,0,0,1,1,0,21164,1,0,2,hard,-0.0635413625304136,-0.274250440917108,0.444201680672269,0.261898148148148,-0.470880640465793,-0.170658263305322,0.261733333333333,1.35933333333333,-0.177481146304676,-0.44715,0.494658385093168,HIT
147981,6,29,4,13,69919,1,1,1.23659623399999,0,6427.0,,0,0,0,1,1,0,21201,1,0,2,hard,0.0195413625304136,0.339488536155203,0.212563025210084,-0.0426388888888889,-0.374017467248908,-0.296176470588235,0.118933333333333,-0.330444444444444,-0.157239819004525,0.417766666666667,0.127432712215321,HIT
147999,6,29,4,31,57682,1,0,-0.784954661000484,0,4805.0,,0,1,1,0,0,0,21219,1,0,2,hard,0.307502433090024,0.716402116402116,1.22194677871148,0.416545138888889,0.170960698689956,-0.156960784313726,-0.2908,1.03496296296296,-0.246953242835596,-0.0500833333333333,0.219668737060041,MISS
148013,6,29,4,45,69832,1,0,-1.70391432399992,0,6415.0,,0,1,1,0,0,0,21233,1,0,2,hard,0.0207992700729926,-0.719047619047619,0.494299719887955,0.255584490740741,0.156972343522562,0.189985994397759,0.0412,1.48296296296296,-0.10446455505279,-0.299766666666667,0.13695652173913,MISS
148024,6,29,4,56,36068,1,0,-1.8559101159999,0,16550.0,20794.0,0,1,1,0,0,0,21244,1,0,3,hard,0.283542579075426,0.0395061728395062,0.510280112044818,0.794936342592593,0.0612299854439592,-0.0494817927170868,0.126,0.292518518518518,-0.116380090497737,0.519908333333333,-0.199875776397515,MISS
148030,6,29,4,62,7410,1,0,-1.30258917799983,0,10154.0,,0,1,1,0,0,0,21250,1,0,2,hard,0.505742092457421,0.804250440917108,1.0103781512605,0.600028935185185,0.078391557496361,0.20672268907563,0.5892,1.24103703703704,0.336244343891403,0.536941666666667,0.315983436853002,MISS
148063,6,29,5,34,63183,1,0,-0.989689850000104,0,3503.0,,0,1,1,0,0,0,21284,1,1,2,hard,0.628861313868613,0.113888888888889,0.985266106442577,0.737395833333333,0.521601164483261,0.326302521008403,0.494,1.3942962962963,1.01754147812971,0.921641666666667,0.221221532091097,MISS
148084,6,29,5,55,29022,1,0,-2.07596348799962,0,2063.0,,0,1,1,0,0,0,21305,1,0,2,hard,-0.141276155717762,-0.174091710758377,-0.32421568627451,-0.213038194444444,-0.192605531295488,-0.0009803921568627,-0.0428,-0.769037037037037,0.0417647058823529,0.0151166666666666,-0.0780745341614906,MISS
148090,6,29,5,62,14611,1,0,-0.852255013000104,0,4881.0,5329.0,0,1,1,0,0,0,21312,1,0,3,hard,-0.0394245742092457,-0.282345679012346,0.0271848739495798,0.287025462962963,-0.150866084425036,-0.173865546218487,-0.0590666666666666,-0.581703703703704,-0.0162443438914027,-0.0338583333333333,-0.110745341614907,MISS
148112,6,29,6,21,24641,1,0,-0.680653147000157,0,6814.0,10596.0,0,1,1,0,0,0,21334,1,1,3,hard,0.0007384428223844,0.0654144620811287,0.29218487394958,-0.211342592592593,-0.14471615720524,0.0077310924369748,0.392266666666667,-0.377777777777778,0.0673906485671191,0.214791666666667,0.0019461697722567,MISS
148126,6,29,6,35,7955,1,0,-0.902354309000657,0,7713.0,,0,1,1,0,0,0,21348,1,0,2,hard,-0.102081508515815,-0.638245149911816,-0.0771148459383753,-0.388171296296296,-0.229177583697234,0.100238095238095,0.3776,1.01325925925926,0.516561085972851,0.153566666666667,0.335258799171843,MISS
148136,6,29,6,45,67169,1,0,-0.92791268899964,0,417.0,,0,1,1,0,0,0,21358,1,0,2,hard,0.157305352798053,0.344144620811287,0.157086834733894,0.43787037037037,-0.234919941775837,-0.185826330532213,-0.142666666666667,0.756296296296296,-0.0906787330316741,0.374283333333333,0.018695652173913,MISS
148142,6,29,6,51,56270,1,1,1.94751800699942,0,15843.0,,0,0,0,1,1,0,21364,1,0,2,hard,0.669524330900243,0.969171075837742,1.34710084033613,0.982899305555556,0.328013100436681,0.417633053221289,-0.0570666666666666,0.696666666666667,0.320045248868778,0.577891666666667,-0.0002898550724637,HIT
148175,6,29,7,22,21254,1,0,-1.24804451299951,0,16649.0,,0,1,1,0,0,0,21397,1,0,2,hard,0.254968369829684,0.0863051146384479,0.5103081232493,0.246799768518519,0.129861717612809,0.0184173669467787,0.364933333333333,0.484222222222222,0.160889894419306,0.64205,0.0945962732919254,MISS
148177,6,29,7,24,53774,1,0,-0.81965701199988,0,2517.0,17131.0,0,1,1,0,0,0,21399,1,0,3,hard,0.3153199513382,0.0283068783068783,0.854649859943978,0.491053240740741,0.0493740902474527,-0.161190476190476,0.064,0.117703703703704,-0.0320211161387631,1.04359166666667,-0.214182194616977,MISS
148275,6,29,8,62,72720,1,0,-0.902668863999679,0,9898.0,18573.0,0,1,1,0,0,0,21500,1,1,3,hard,0.393726277372263,0.248130511463845,0.775700280112045,0.193940972222222,0.444395924308588,0.153725490196078,0.0748,0.430962962962963,0.290920060331825,0.979441666666667,-0.178654244306418,MISS
148306,6,29,9,32,38818,1,1,0.884927970999343,0,20460.0,21011.0,0,0,0,1,1,0,21532,1,0,3,hard,0.385313868613139,0.174391534391534,0.0736274509803921,0.196440972222222,0.534490538573508,0.466498599439776,0.3124,0.058074074074074,0.518536953242836,0.750891666666667,0.484265010351967,HIT
148333,6,29,9,60,45982,1,0,-1.05683352000051,0,1755.0,17803.0,0,1,1,0,0,0,21560,1,1,3,hard,0.303827250608272,0.161992945326279,1.28669467787115,0.643431712962963,-0.162685589519651,-0.241498599439776,0.156,0.27962962962963,-0.116953242835596,0.646783333333333,-0.142608695652174,MISS
148335,6,29,9,62,3683,1,1,1.77489894700011,0,16474.0,18802.0,0,0,0,1,1,0,21562,1,0,3,hard,0.316931873479319,-0.10794532627866,0.779257703081232,0.513373842592593,0.101986899563319,-0.0846078431372549,-0.146666666666667,0.94762962962963,-0.243514328808446,1.15986666666667,-0.295962732919255,HIT
148376,6,29,10,41,38247,1,0,-1.06425244900129,0,11090.0,11353.0,0,1,1,0,0,0,21604,1,0,3,hard,-0.183323600973236,0.27805114638448,0.530028011204482,-0.0352314814814814,-0.382270742358079,-0.514313725490196,-0.407333333333333,-0.991925925925926,-0.661538461538462,-0.299616666666667,-0.589503105590062,MISS
148378,6,29,10,43,62007,1,0,-0.977541722000751,0,11606.0,13960.0,0,1,1,0,0,0,21606,1,0,3,hard,0.236402676399027,0.809047619047619,-0.342366946778711,-0.0194039351851852,0.417205240174672,0.179831932773109,0.123466666666667,-0.177407407407407,0.207300150829563,0.3778,0.0538302277432712,MISS
148379,6,29,10,44,69215,1,0,-0.854946970999663,0,18498.0,18681.0,0,1,1,0,0,0,21607,1,0,3,hard,-0.167440389294404,-0.368342151675485,-0.382296918767507,-0.671475694444445,0.0418995633187773,-0.0018067226890756,0.2336,-0.336740740740741,0.0474660633484163,0.29055,0.136935817805383,MISS
148392,6,29,10,57,28756,1,0,-0.963085757999579,0,5044.0,5345.0,0,1,1,0,0,0,21620,1,0,3,hard,-0.22825304136253,-0.25873897707231,-0.453641456582633,-0.204461805555555,-0.0929330422125181,-0.0426470588235294,-0.0725333333333333,-0.767259259259259,-0.210618401206636,-0.346125,-0.172815734989648,MISS
148400,6,29,11,3,6200,1,0,-1.26950162000139,0,4244.0,7103.0,0,1,1,0,0,0,21628,1,0,3,hard,0.785672749391728,1.22268077601411,1.34960784313726,0.872980324074074,0.520429403202329,0.214971988795518,0.487733333333333,0.364962962962963,0.967224736048265,0.539433333333333,0.738260869565218,MISS
148441,6,29,11,44,62210,1,0,-1.5031106030001,0,17982.0,18370.0,0,1,1,0,0,0,21669,1,1,3,hard,0.431367396593674,-0.235044091710758,0.747114845938375,-0.0663831018518518,0.448558951965066,0.27952380952381,1.26906666666667,0.848296296296296,1.1647963800905,1.1513,0.443540372670807,MISS
148448,6,29,11,51,8395,1,0,-1.03455835400018,0,14571.0,14800.0,0,1,1,0,0,0,21676,1,0,3,hard,0.329237226277372,0.744047619047619,0.719089635854342,0.551070601851852,-0.12117903930131,0.0500700280112044,-0.1152,-0.305407407407407,-0.0572850678733031,0.525433333333333,-0.0310973084886128,MISS
148474,6,29,12,15,9231,1,0,-0.806038953000097,0,20832.0,,0,1,1,0,0,0,21703,1,0,2,hard,0.0873430656934306,-0.452804232804233,-0.184159663865546,0.302592592592593,0.0525254730713246,0.0249019607843137,0.105466666666667,-0.0787407407407407,-0.170648567119155,0.712458333333333,0.0227950310559006,MISS
148487,6,29,12,28,41138,1,0,-0.987164956000924,0,4296.0,13500.0,0,1,1,0,0,0,21716,1,0,3,hard,1.03017761557178,1.11384479717813,1.8637675070028,1.30248842592593,0.753202328966521,0.660700280112045,0.384533333333333,2.33348148148148,1.14187028657617,0.6144,0.576997929606625,MISS
148489,6,29,12,30,19437,1,0,-0.936710969001069,0,2437.0,17953.0,0,1,1,0,0,0,21718,1,1,3,hard,0.460300486618005,0.807116402116402,0.446974789915967,0.643321759259259,0.517394468704512,0.286302521008403,0.509866666666667,0.524148148148148,0.38841628959276,0.0782,0.128198757763975,MISS
148504,6,29,12,45,10508,1,1,1.42770788600137,0,18683.0,,0,0,0,1,1,0,21733,1,0,2,hard,-0.240997566909976,-0.58505291005291,0.158319327731092,-0.130034722222222,-0.568260553129549,-0.216694677871148,-0.164133333333333,-0.864814814814815,-0.542503770739065,0.21475,-0.0814492753623188,HIT
148506,6,29,12,47,25372,1,0,-1.02142372400158,0,9370.0,,0,1,1,0,0,0,21735,1,1,2,hard,0.541086374695864,-0.0131393298059964,0.61953781512605,0.12990162037037,0.440574963609898,0.248473389355742,0.466266666666667,2.08325925925926,0.935580693815988,1.72530833333333,0.0127950310559006,MISS
148530,6,30,1,9,56949,1,0,-0.980663127000298,0,3598.0,3643.0,0,1,1,0,0,0,21759,1,1,3,hard,-0.131130170316302,-0.816992945326279,0.345952380952381,0.379496527777778,-0.32844250363901,-0.140336134453782,-0.3916,0.0924444444444444,-0.370482654600302,-0.0824583333333333,-0.292443064182195,MISS
148568,6,30,1,47,5339,1,0,-0.818394076000004,0,2312.0,3020.0,0,1,1,0,0,0,21797,1,0,3,hard,-0.191744525547445,-0.597574955908289,0.358403361344538,-0.309079861111111,-0.484381368267831,0.0134733893557422,-0.440533333333333,-0.729555555555556,-0.453876319758673,0.584841666666667,-0.483933747412008,MISS
148583,6,30,1,62,30633,1,0,-0.825858858999709,0,6960.0,18860.0,0,1,1,0,0,0,21812,1,0,3,hard,0.256515815085158,0.179347442680776,0.873025210084034,0.281846064814815,0.0715720524017467,-0.0818347338935574,-0.0002666666666666,-0.207185185185185,-0.126983408748115,0.966741666666667,-0.606645962732919,MISS
148589,6,30,2,5,16467,1,0,-0.933924762999595,0,18219.0,,0,1,1,0,0,0,21818,1,0,2,hard,-0.388660583941606,-1.14470017636684,0.10796918767507,0.121342592592593,-0.816666666666667,-0.485056022408964,-0.0421333333333333,-0.28637037037037,-0.381900452488688,-0.389366666666667,0.0977639751552795,MISS
148607,6,30,2,23,61753,1,0,-1.16822804899948,0,129.0,,0,1,1,0,0,0,21836,1,0,2,hard,0.175074209245742,0.539417989417989,0.164677871148459,0.0912962962962962,0.23216885007278,-0.0583053221288515,-0.179333333333333,-0.352518518518519,-0.188461538461538,0.313283333333333,0.175465838509317,MISS
148620,6,30,2,36,46807,1,1,1.26874769400001,0,3784.0,20327.0,0,0,0,1,1,0,21849,1,0,3,hard,0.0044038929440389,-0.112142857142857,0.429803921568627,0.289363425925926,-0.162139737991266,-0.474145658263305,-0.0646666666666666,0.261111111111111,-0.265610859728507,0.217633333333333,-0.409254658385093,HIT
148639,6,30,2,55,56270,1,1,0.98686232900036,0,503.0,16347.0,0,0,0,1,1,0,21868,1,0,3,hard,0.137111922141119,0.137451499118166,0.865028011204482,0.817534722222222,-0.109475982532751,-0.154439775910364,-0.2944,0.449407407407407,-0.515475113122172,-0.47345,0.150848861283644,HIT
148671,6,30,3,25,60306,1,0,-0.80195670699959,0,6410.0,21525.0,0,1,1,0,0,0,21900,1,0,3,hard,-0.667604622871046,-0.8536860670194,-0.73921568627451,-0.473107638888889,-0.490269286754003,-0.534817927170868,-0.153466666666667,-1.34592592592593,-1.28654600301659,-0.765166666666667,-0.319710144927536,MISS
148672,6,30,3,26,37222,1,0,-0.841655756000364,0,3393.0,17357.0,0,1,1,0,0,0,21901,1,0,3,hard,-0.558229927007299,-0.499320987654321,-0.466106442577031,-0.367268518518518,-0.435211062590975,-0.507955182072829,-0.174666666666667,-2.46681481481482,-1.25022624434389,-0.453216666666667,-0.777308488612836,MISS
148677,6,30,3,31,47071,1,0,-1.07955918399966,0,19808.0,19917.0,0,1,1,0,0,0,21906,1,1,3,hard,0.14688199513382,-0.24973544973545,0.59422969187675,0.284398148148148,-0.0849708879184862,0.280812324929972,0.0377333333333333,0.541259259259259,0.314298642533937,0.111133333333333,0.152091097308489,MISS
148697,6,30,3,51,43466,1,0,-1.45569702500052,0,4639.0,,0,1,1,0,0,0,21926,1,0,2,hard,0.383728710462287,0.552865961199295,0.827857142857143,0.344959490740741,0.254570596797671,0.116904761904762,0.0494666666666666,0.307185185185185,0.19473604826546,0.543933333333333,0.165341614906832,MISS
148700,6,30,3,54,11334,1,1,1.08929302199977,0,20155.0,,0,0,0,1,1,0,21929,1,0,2,hard,0.825463503649635,0.295388007054674,1.33677871148459,1.06907986111111,0.827328966521106,0.785238095238095,0.8588,2.28681481481481,1.24601809954751,0.439783333333333,0.464016563146998,HIT
148744,6,30,4,35,65687,1,0,-0.975455652999699,0,274.0,,0,1,1,0,0,0,21973,1,0,2,hard,-0.197767639902676,0.0740740740740742,-0.665378151260504,-0.360231481481481,-0.139927219796215,-0.043109243697479,-0.0662666666666666,0.173703703703704,-0.192006033182504,-0.195683333333333,-0.0940165631469979,MISS
148755,6,30,4,46,25747,1,0,-1.30437367600007,0,6691.0,,0,1,1,0,0,0,21984,1,0,2,hard,-0.162840632603406,0.0672927689594357,-0.595028011204482,-0.0347916666666666,-0.0080058224163027,-0.567829131652661,-0.245466666666667,-1.05222222222222,-0.609592760180996,0.212516666666667,-0.422070393374741,MISS
148780,6,30,5,9,24847,1,0,-0.973316032999719,0,12508.0,12811.0,0,1,1,0,0,0,22009,1,0,3,hard,0.691456204379562,0.176269841269841,1.29189075630252,0.394322916666667,0.743238719068413,0.511148459383753,0.581333333333333,1.58407407407407,0.872413273001508,1.335525,0.114741200828157,MISS
148803,6,30,5,33,25319,1,0,-0.862178329999551,0,6703.0,7144.0,0,1,1,0,0,0,22033,1,0,3,hard,0.254991484184915,0.101102292768959,0.0590336134453781,-0.229143518518518,0.664876273653566,0.12796918767507,0.2488,0.650518518518518,0.403197586726999,0.7027,0.234451345755694,MISS
148805,6,30,5,35,49958,1,0,-0.910966788000223,0,14587.0,,0,1,1,0,0,0,22035,1,0,2,hard,-0.777041362530414,-1.33561728395062,-0.285238095238095,-0.433263888888889,-1.0442576419214,-0.816428571428571,-1.07346666666667,-1.56992592592593,-1.09125188536953,-0.692858333333333,-0.114347826086956,MISS
148823,6,30,5,54,40910,1,1,1.30323994099945,0,6272.0,6582.0,0,0,0,1,1,0,22054,1,0,3,hard,-0.36428102189781,-0.402116402116402,-0.353921568627451,-0.673773148148148,-0.187110625909752,-0.0478011204481792,0.104666666666667,-0.183037037037037,-0.548114630467572,-0.506033333333333,0.325693581780538,HIT
148825,6,30,5,56,53153,1,0,-0.868349178000244,0,3750.0,14086.0,0,1,1,0,0,0,22056,1,0,3,hard,0.0689939172749392,-0.491878306878307,-0.12515406162465,0.0224594907407407,0.0470669577874818,0.112408963585434,0.410533333333333,0.806518518518518,0.618205128205128,0.459725,-0.146314699792961,MISS
148851,6,30,6,19,30955,1,0,-1.40175412899953,0,17790.0,,0,1,1,0,0,0,22082,1,0,2,hard,-0.52642700729927,-0.687504409171076,-0.82655462184874,-0.526793981481482,-0.810625909752547,-0.323949579831933,-0.352666666666667,-0.685111111111111,-0.599049773755656,0.0671083333333333,-0.55167701863354,MISS
148859,6,30,6,27,46037,1,1,0.67272029600008,0,4582.0,,0,0,0,1,1,0,22090,1,0,2,hard,0.270210462287105,0.392610229276896,1.05337535014006,0.167268518518519,-0.030160116448326,-0.0105742296918767,0.319733333333333,0.392814814814815,0.0602111613876319,0.329591666666667,0.561718426501035,HIT
148867,6,30,6,35,47100,1,0,-1.02501743999983,0,20548.0,,0,1,1,0,0,0,22098,1,0,2,hard,0.220046228710462,0.285141093474427,0.327086834733894,0.128425925925926,0.123959243085881,-0.0641316526610644,-0.190133333333333,-0.151777777777778,-0.278733031674208,1.095325,-0.392132505175983,MISS
148879,6,30,6,47,14180,1,0,-1.08675581600073,0,4114.0,7649.0,0,1,1,0,0,0,22110,1,0,3,hard,-0.0917384428223844,-0.382283950617284,-0.403347338935574,-0.0593923611111111,-0.0386026200873362,-0.372801120448179,0.408133333333333,0.136814814814815,-0.214947209653092,0.440133333333333,-0.0941407867494824,MISS
148891,6,30,6,60,25320,1,0,-0.804382691999308,0,15254.0,,0,1,1,0,0,0,22123,1,0,2,hard,-0.423086374695864,-0.496296296296296,0.0586694677871148,0.0780555555555556,-0.826783114992722,-0.368921568627451,-0.546666666666667,-1.19837037037037,-0.842488687782805,-0.722141666666667,-0.133354037267081,MISS
148905,6,30,7,12,28419,1,1,1.29323086800014,0,16047.0,,0,0,0,1,1,0,22137,1,0,2,hard,-0.366933090024331,-0.511940035273369,-0.900140056022409,-0.73943287037037,-0.416040756914119,-0.40141456582633,0.104266666666667,-0.338962962962963,-0.354524886877828,0.589066666666667,-0.188095238095238,HIT
148929,6,30,7,37,17596,1,0,-1.02590439699998,0,11794.0,,0,1,1,0,0,0,22162,1,0,2,hard,-0.241660583941606,-0.4205291005291,-0.289075630252101,-0.514670138888889,-0.150487627365357,-0.44203081232493,-0.200133333333333,-0.277259259259259,-0.513921568627451,0.517058333333333,-0.24583850931677,MISS
148956,6,30,8,1,8388,1,0,-1.32399422700018,0,11017.0,,0,1,1,0,0,0,22189,1,0,2,hard,0.666054744525548,0.242636684303351,1.37056022408964,0.38681712962963,0.568617176128093,0.176666666666667,0.207733333333333,0.951407407407407,0.316817496229261,1.95644166666667,-0.116770186335404,MISS
148960,6,30,8,5,10106,1,0,-0.861402599999565,0,8586.0,,0,1,1,0,0,0,22193,1,0,2,hard,-0.218339416058394,-0.806102292768959,-0.353851540616247,-0.7659375,0.145080058224163,-0.190728291316527,0.286666666666667,1.29148148148148,0.158883861236802,0.141116666666667,0.335134575569358,MISS
148972,6,30,8,17,50171,1,0,-0.891583023000749,0,7632.0,12252.0,0,1,1,0,0,0,22205,1,0,3,hard,0.101464720194647,0.0409876543209876,-0.076344537815126,0.587737268518518,-0.0382314410480349,-0.329257703081232,-0.274933333333333,-0.608518518518518,-0.464570135746606,0.429958333333333,0.0184472049689441,MISS
148989,6,30,8,34,7208,1,0,-0.903277906999392,0,20628.0,20874.0,0,1,1,0,0,0,22222,1,1,3,hard,0.0421593673965936,-0.139814814814815,0.370042016806723,0.47494212962963,-0.231448326055313,-0.515322128851541,0.0957333333333333,-0.29362962962963,-0.521116138763198,0.3248,0.195320910973085,MISS
148997,6,30,8,42,4870,1,0,-0.99198492799951,0,8317.0,,0,1,1,0,0,0,22230,1,0,2,hard,0.0162311435523114,-0.0138536155202822,0.180252100840336,-0.390752314814815,0.0360698689956331,0.0628011204481792,-0.0894666666666666,0.0911111111111111,-0.111538461538462,0.498866666666667,0.146935817805383,MISS
149032,6,30,9,16,13614,1,1,1.40147365400026,0,16901.0,19596.0,0,0,0,1,1,0,22266,1,1,3,hard,-0.0960693430656934,0.772610229276896,-0.202689075630252,-0.122690972222222,-0.382117903930131,-0.493865546218487,-0.1104,-1.23162962962963,-0.959607843137255,0.382125,-0.164037267080745,HIT
149039,6,30,9,23,42474,1,0,-0.913019208999685,0,9896.0,,0,1,1,0,0,0,22273,1,0,2,hard,-0.0485352798053528,-0.393333333333333,0.286750700280112,0.0812847222222222,-0.183129548762736,-0.0789635854341736,-0.0105333333333333,-0.0794814814814815,-0.228597285067873,0.21575,-0.177929606625259,MISS
149051,6,30,9,35,16617,1,0,-1.28180228099973,0,2827.0,3349.0,0,1,1,0,0,0,22285,1,1,3,hard,0.488700729927007,0.611296296296296,0.501680672268908,0.466539351851852,0.401200873362445,0.319915966386555,0.3992,0.35037037037037,0.274570135746606,0.850075,0.208053830227743,MISS
149074,6,30,9,58,32308,1,0,-0.7874339279997,0,20538.0,20541.0,0,1,1,0,0,0,22308,1,0,3,hard,0.141547445255474,-0.261701940035273,0.487240896358543,0.539346064814815,-0.0005749636098981,-0.101022408963585,-0.0796,0.588,-0.332217194570136,0.368433333333333,-0.0868322981366459,MISS
149114,6,30,10,36,64499,1,0,-0.887772323999343,0,4736.0,8456.0,0,1,1,0,0,0,22349,1,1,3,hard,-0.161840632603406,-0.521111111111111,0.28875350140056,-0.566527777777778,0.0791048034934498,-0.156596638655462,-0.0138666666666666,-0.696962962962963,-0.152609351432881,0.2846,-0.225031055900621,MISS
149124,6,30,10,48,38359,1,1,1.45609188899925,0,8328.0,8727.0,0,0,0,1,1,0,22361,1,0,3,hard,0.0885243309002433,0.395793650793651,-0.236988795518207,0.0098148148148147,0.0812518195050946,0.0777871148459383,-0.172266666666667,0.746148148148148,0.119034690799397,0.0964166666666666,-0.038343685300207,HIT
149135,6,30,10,59,35791,1,0,-0.938829254999291,0,11600.0,,0,1,1,0,0,0,22372,1,0,2,hard,-0.0814671532846715,-0.762372134038801,0.691260504201681,0.396527777777778,-0.251615720524017,-0.219579831932773,-0.0058666666666666,-0.422518518518519,-0.424539969834087,0.0639916666666666,-0.453892339544513,MISS
149140,6,30,11,2,13663,1,0,-1.22473210699991,0,20310.0,,0,1,1,0,0,0,22377,1,0,2,hard,0.0138771289537712,-0.168862433862434,0.477549019607843,0.198865740740741,-0.217998544395924,-0.294915966386555,-0.0896,0.131481481481481,-0.080814479638009,0.0855833333333333,0.146790890269151,MISS
149155,6,30,11,17,46836,1,0,-0.819373784999698,0,6665.0,,0,1,1,0,0,0,22392,1,0,2,hard,0.193442822384428,0.793271604938272,0.713039215686275,0.405023148148148,-0.0729257641921397,-0.214579831932773,-0.366933333333333,-0.418,-0.674404223227753,0.21675,0.0122774327122153,MISS
149158,6,30,11,20,25372,1,0,-0.792829717999666,0,659.0,10030.0,0,1,1,0,0,0,22395,1,1,3,hard,0.0257347931873479,-0.583809523809524,-0.271540616246499,-0.01546875,0.0326200873362445,-0.0319327731092436,0.0382666666666666,0.19037037037037,0.117028657616893,0.931858333333333,-0.315155279503106,MISS
149162,6,30,11,24,41815,1,0,-0.883470183999634,0,5817.0,6386.0,0,1,1,0,0,0,22399,1,0,3,hard,-0.0809294403892944,-0.723774250440917,0.20015406162465,-0.157361111111111,-0.189745269286754,-0.031890756302521,0.241733333333333,-0.570296296296296,0.154177978883861,0.41435,0.0567908902691511,MISS
149178,6,30,11,40,21527,1,0,-0.936235585999384,0,15425.0,,0,1,1,0,0,0,22415,1,0,2,hard,0.240473236009732,1.14052028218695,0.448403361344538,-0.174305555555555,0.0474963609898107,-0.0584313725490195,-0.1416,-1.10762962962963,-0.149864253393665,0.856475,-0.263809523809524,MISS
149210,6,30,12,10,20739,1,0,-1.24490417800007,0,4799.0,15630.0,0,1,1,0,0,0,22448,1,0,3,hard,0.0611605839416058,0.0816313932980599,0.715952380952381,0.402974537037037,-0.473071324599709,-0.262843137254902,-0.370666666666667,-0.426592592592593,-0.572669683257919,0.420608333333333,0.0013457556935817,MISS
149214,6,30,12,14,48531,1,0,-0.902386122999815,0,3138.0,8681.0,0,1,1,0,0,0,22452,1,0,3,hard,0.0755535279805352,-0.0823280423280422,0.386442577030812,0.446475694444444,-0.285902474526929,-0.202450980392157,0.0641333333333333,0.0252592592592592,-0.0158521870286576,0.2325,-0.149792960662526,MISS
